query_name,sc_class,aflow_auid,aflow_compound,aflow_sg,aflow_pearson,aflow_lattice,aflow_geometry,aflow_Hf,source
Nb3Ge,Other,,Ge2Nb1,164,hP3,hexagonal,"[4.68413, 4.68413, 2.71791, 90, 90, 120]",0.09435,AFLOW
Nb3Ge,Other,,Ge4Nb2,12,mS12,monoclinic,"[5.20519, 5.20519, 7.46783, 76.7219, 76.7219, 32.1055]",-0.057006,AFLOW
Nb3Ge,Other,,Ge4Nb2,12,mS12,monoclinic,"[5.00136, 5.00136, 6.95076, 70.1516, 70.1516, 40.2626]",-0.238054,AFLOW
Nb3Ge,Other,,Ge2Nb2,166,hR4,rhombohedral,"[5.10084, 5.10084, 5.10084, 52.1404, 52.1404, 52.1404]",0.319155,AFLOW
Nb3Ge,Other,,Ge3Nb4,139,tI14,tetragonal,"[10.2107, 10.2107, 10.2107, 160.444, 160.444, 27.7936]",-0.287185,AFLOW
Nb3Ge,Other,,Ge1Nb3,65,oS8,orthorhombic,"[4.4028, 4.4028, 3.54722, 90, 90, 93.92]",-0.223226,AFLOW
Nb3Ge,Other,,Ge3Nb2,166,hR5,rhombohedral,"[10.3075, 10.3075, 10.3075, 17.8022, 17.8022, 17.8022]",-0.0011442,AFLOW
Nb3Ge,Other,,Ge1Nb2,69,oF12,orthorhombic,"[6.78467, 6.59798, 2.92658, 80.9623, 73.8239, 25.2138]",-0.218072,AFLOW
Nb3Ge,Other,,Ge6Nb3,180,hP9,hexagonal,"[5.01796, 5.01796, 6.8401, 90, 90, 120]",,AFLOW
Nb3Ge,Other,,Ge1Nb2,123,tP3,tetragonal,"[4.07224, 4.07224, 3.53937, 90, 90, 90]",0.240505,AFLOW
Nb3Ge,Other,,Ge2Nb2,194,hP4,hexagonal,"[3.23023, 3.23023, 7.72831, 90, 90, 120]",-0.245646,AFLOW
Nb3Ge,Other,,Ge2Nb1,139,tI6,tetragonal,"[4.91285, 4.91285, 4.91285, 139.533, 139.521, 58.5723]",-0.272678,AFLOW
Nb3Ge,Other,,Ge1Nb3,187,hP4,hexagonal,"[2.9479, 2.9479, 9.51269, 90, 90, 120]",0.0576413,AFLOW
Nb3Ge,Other,,Ge2Nb6,63,oS16,orthorhombic,"[5.6629, 5.6629, 4.73325, 90, 90, 114.738]",-0.247189,AFLOW
Nb3Ge,Other,,Ge2Nb4,63,oS12,orthorhombic,"[6.83513, 6.83513, 4.47132, 90, 90, 150.607]",-0.302103,AFLOW
Nb3Ge,Other,,Ge6Nb3,180,hP9,hexagonal,"[5.01829, 5.01829, 6.84049, 90, 90, 120]",,AFLOW
Nb3Ge,Other,,Ge3Nb3,8,mS12,monoclinic,"[5.6735, 5.6735, 6.73137, 76.1419, 76.1419, 29.7972]",-0.0483012,AFLOW
Nb3Ge,Other,,Ge1Nb1,166,hR2,rhombohedral,"[4.74544, 4.74544, 4.74544, 36.6793, 36.6793, 36.6793]",-0.0624725,AFLOW
Nb3Ge,Other,,Ge6Nb3,189,hP9,hexagonal,"[7.3318, 7.3318, 3.45848, 90, 90, 120]",0.0928308,AFLOW
Nb3Ge,Other,,Ge1Nb5,189,hP6,hexagonal,"[5.01429, 5.01429, 4.92691, 90, 90, 120]",0.0742545,AFLOW
Nb3Ge,Other,,Ge1Nb1,221,cP2,cubic,"[3.21794, 3.21794, 3.21794, 90, 90, 90]",-0.122637,AFLOW
Nb3Ge,Other,,Ge4Nb4,62,oP8,orthorhombic,"[4.71087, 5.51889, 5.27473, 90, 90, 90]",-0.163406,AFLOW
Nb3Ge,Other,,Ge2Nb1,164,hP3,hexagonal,"[4.64658, 4.64656, 2.75747, 90.0006, 90, 120.001]",0.136765,AFLOW
Nb3Ge,Other,,Ge5Nb1,191,hP6,hexagonal,"[5.17679, 5.17679, 5.0335, 90, 90, 120]",0.610294,AFLOW
Nb3Ge,Other,,Ge2Nb4,58,oP6,orthorhombic,"[3.41133, 5.46305, 6.32755, 90, 90, 90]",0.295665,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19838, 5.19838, 5.19838, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge2Nb2,141,tI8,tetragonal,"[5.24679, 5.24679, 5.24679, 136.619, 136.619, 63.0251]",-0.127042,AFLOW
Nb3Ge,Other,,Ge4Nb2,58,oP6,orthorhombic,"[2.83025, 7.12434, 5.64356, 90, 90, 90]",0.20973,AFLOW
Nb3Ge,Other,,Ge2Nb1,123,tP3,tetragonal,"[4.64133, 4.64133, 2.84184, 90, 90, 90]",-0.00538267,AFLOW
Nb3Ge,Other,,Ge2Nb4,8,mS12,monoclinic,"[5.08901, 5.08901, 6.46744, 78.7458, 78.7458, 39.9053]",-0.259484,AFLOW
Nb3Ge,Other,,Ge4Nb2,191,hP6,hexagonal,"[4.67367, 4.67367, 5.43198, 90, 90, 120]",0.0936627,AFLOW
Nb3Ge,Other,,Ge1Nb3,123,tP4,tetragonal,"[3.43247, 3.43247, 5.8957, 90, 90, 90]",-0.242319,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.15975, 5.15975, 5.15975, 90, 90, 90]",-0.286053,AFLOW
Nb3Ge,Other,,Ge1Nb5,191,hP6,hexagonal,"[5.44918, 5.44918, 4.6664, 90, 90, 120]",0.635083,AFLOW
Nb3Ge,Other,,Ge1Nb5,8,mS12,monoclinic,"[5.58206, 5.58206, 7.35782, 77.3683, 77.3683, 28.7838]",0.0638148,AFLOW
Nb3Ge,Other,,Ge2Nb4,191,hP3,hexagonal,"[4.67627, 4.67627, 5.55082, 90, 90, 120]",0.22061,AFLOW
Nb3Ge,Other,,Ge2Nb1,139,tI6,tetragonal,"[4.91307, 4.91307, 4.91307, 139.533, 139.535, 58.5616]",-0.272658,AFLOW
Nb3Ge,Other,,Ge3Nb1,187,hP4,hexagonal,"[3.04319, 3.04319, 9.09571, 90, 90, 120]",0.141912,AFLOW
Nb3Ge,Other,,Ge6Nb7,166,hR13,rhombohedral,"[9.51806, 9.51806, 9.51806, 33.6872, 33.6872, 33.6872]",0.0189078,AFLOW
Nb3Ge,Other,,Ge3Nb1,44,oI8,orthorhombic,"[5.11823, 5.11823, 5.11823, 140.264, 123.061, 71.6682]",0.0231705,AFLOW
Nb3Ge,Other,,Ge3Nb1,123,tP4,tetragonal,"[2.95641, 2.95641, 8.19696, 90, 90, 90]",0.153039,AFLOW
Nb3Ge,Other,,Ge1Nb2,164,hP3,hexagonal,"[4.63125, 4.63125, 2.80776, 90, 90, 120]",-0.046805,AFLOW
Nb3Ge,Other,,Ge4Nb4,198,cP8,cubic,"[5.14952, 5.14952, 5.14952, 90, 90, 90]",-0.369316,AFLOW
Nb3Ge,Other,,Ge1Nb4,87,tI10,tetragonal,"[5.33791, 5.33791, 5.33791, 96.014, 96.014, 142.228]",-0.103435,AFLOW
Nb3Ge,Other,,Ge4Nb2,12,mS12,monoclinic,"[5.21195, 5.21195, 7.46429, 76.9652, 76.9652, 32.0194]",-0.056895,AFLOW
Nb3Ge,Other,,Ge2Nb2,67,oS8,orthorhombic,"[2.85469, 2.85469, 9.13811, 90, 90, 103.651]",0.0248222,AFLOW
Nb3Ge,Other,,Ge6Nb2,63,oS16,orthorhombic,"[6.0194, 6.0194, 5.00596, 90, 90, 127.847]",0.0705484,AFLOW
Nb3Ge,Other,,Ge5Nb1,8,mS12,monoclinic,"[5.2781, 5.2781, 7.85201, 77.4988, 77.4988, 31.8314]",0.163859,AFLOW
Nb3Ge,Other,,Ge2Nb1,164,hP3,hexagonal,"[3.05517, 3.05517, 6.525, 90, 90, 120]",0.0139166,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19766, 5.19766, 5.19766, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19766, 5.19766, 5.19766, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge2Nb2,12,mS8,monoclinic,"[5.15448, 5.15448, 4.75083, 76.982, 76.982, 33.2802]",-0.201216,AFLOW
Nb3Ge,Other,,Ge2Nb4,227,cF24,cubic,"[5.41594, 5.41594, 5.41594, 60, 60, 60]",0.342769,AFLOW
Nb3Ge,Other,,Ge2Nb2,74,oI8,orthorhombic,"[5.22357, 5.22357, 5.22357, 140.103, 131.781, 64.3114]",-0.141994,AFLOW
Nb3Ge,Other,,Ge3Nb1,166,hR4,rhombohedral,"[9.93773, 9.93773, 9.93773, 17.1202, 17.1202, 17.1202]",0.157613,AFLOW
Nb3Ge,Other,,Ge2Nb6,59,oP8,orthorhombic,"[4.67998, 5.36546, 5.52044, 90, 90, 90]",-0.133228,AFLOW
Nb3Ge,Other,,Ge4Nb3,191,hP7,hexagonal,"[5.50994, 5.50994, 4.72808, 90, 90, 120]",-0.0895499,AFLOW
Nb3Ge,Other,,Ge2Nb1,164,hP3,hexagonal,"[3.06076, 3.06076, 6.48914, 90, 90, 120]",0.0128373,AFLOW
Nb3Ge,Other,,Ge1Nb1,225,cF8,cubic,"[3.71228, 3.71228, 3.71228, 60, 60, 60]",-0.0990125,AFLOW
Nb3Ge,Other,,Ge8Nb4,205,cP12,cubic,"[6.37086, 6.37086, 6.37086, 90, 90, 90]",0.644847,AFLOW
Nb3Ge,Other,,Ge12Nb4,62,oP16,orthorhombic,"[5.20681, 6.46471, 8.54902, 90, 90, 90]",-0.138056,AFLOW
Nb3Ge,Other,,Ge1Nb1,187,hP2,hexagonal,"[3.09347, 3.09347, 4.13331, 90, 90, 120]",-0.244192,AFLOW
Nb3Ge,Other,,Ge4Nb8,62,oP12,orthorhombic,"[4.23188, 5.53842, 8.77514, 90, 90, 90]",-0.293999,AFLOW
Nb3Ge,Other,,Ge4Nb1,229,cI10,cubic,"[5.19495, 5.19495, 5.19495, 109.471, 109.471, 109.471]",0.125988,AFLOW
Nb3Ge,Other,,Ge2Nb2,59,oP4,orthorhombic,"[2.85039, 5.20912, 4.67834, 90, 90, 90]",-0.110234,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19837, 5.19837, 5.19837, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge6Nb10,193,hP16,hexagonal,"[7.69672, 7.69674, 5.33229, 90, 90, 120]",-0.424782,AFLOW
Nb3Ge,Other,,Ge3Nb1,221,cP4,cubic,"[5.01828, 5.01828, 5.01828, 90, 90, 90]",0.443675,AFLOW
Nb3Ge,Other,,Ge2Nb1,139,tI6,tetragonal,"[7.13413, 7.13413, 7.13413, 157.171, 157.171, 32.5058]",0.053507,AFLOW
Nb3Ge,Other,,Ge1Nb2,164,hP3,hexagonal,"[4.63279, 4.63279, 2.80205, 90, 90, 120]",-0.0487597,AFLOW
Nb3Ge,Other,,Ge5Nb1,65,oS12,orthorhombic,"[7.91068, 7.91068, 3.80776, 90, 90, 151.931]",0.140033,AFLOW
Nb3Ge,Other,,Ge4Nb2,12,mS12,monoclinic,"[6.06169, 6.06169, 6.59496, 72.6381, 72.6381, 27.4355]",0.0770883,AFLOW
Nb3Ge,Other,,Ge2Nb2,129,tP4,tetragonal,"[3.51602, 3.52202, 5.51562, 90, 90, 90]",-0.276889,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.1984, 5.1984, 5.1984, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge6Nb18,59,oP24,orthorhombic,"[5.07202, 5.77958, 14.302, 90, 90, 90]",-0.0905987,AFLOW
Nb3Ge,Other,,Ge1Nb2,139,tI6,tetragonal,"[4.99238, 4.99238, 4.99238, 139.606, 139.606, 58.4526]",-0.271652,AFLOW
Nb3Ge,Other,,Ge1Nb3,123,tP4,tetragonal,"[3.58328, 4.37592, 4.38499, 90, 90, 90]",-0.221808,AFLOW
YBaCuO,Cuprate,,Ba4Cu4O20Y8,62,oP36,orthorhombic,"[5.71627, 7.23918, 12.2802, 90, 90, 90]",-2.50899,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.83946, 3.91759, 11.8468, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O6Y1,123,tP12,tetragonal,"[3.88521, 3.88521, 12.0756, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84747, 3.92344, 11.856, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu4O8Y1,65,oS30,orthorhombic,"[3.225, 3.225, 26.9272, 90, 90, 91.015]",,AFLOW
YBaCuO,Cuprate,,Ba4Cu4O20Y8,62,oP36,orthorhombic,"[5.7196, 7.23904, 12.2857, 90, 90, 90]",-2.50892,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84112, 3.91515, 11.8531, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84128, 3.91387, 11.8077, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84884, 3.91664, 11.8955, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84382, 3.92079, 11.8595, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.8488, 3.91963, 11.8651, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84586, 3.92549, 11.8505, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.8434, 3.92246, 11.8517, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84766, 3.92586, 11.8662, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O6Y1,123,tP12,tetragonal,"[3.88546, 3.88546, 12.0313, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84518, 3.9219, 11.8432, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O6Y1,123,tP12,tetragonal,"[3.88601, 3.88601, 12.0823, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84388, 3.91488, 11.8144, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O6Y1,123,tP12,tetragonal,"[3.88421, 3.88421, 12.1057, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.83861, 3.91925, 11.8608, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84013, 3.91795, 11.8436, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.83495, 3.91848, 11.8257, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84431, 3.92088, 11.8557, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84019, 3.91701, 11.8478, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.83432, 3.92244, 11.8557, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84484, 3.92656, 11.8517, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84209, 3.91892, 11.8458, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84336, 3.92023, 11.8547, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84941, 3.92057, 11.8401, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84511, 3.92508, 11.8547, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84084, 3.9268, 11.8483, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O6Y1,123,tP12,tetragonal,"[3.88937, 3.88937, 12.0781, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba4Cu4O20Y8,62,oP36,orthorhombic,"[5.71717, 7.23932, 12.2794, 90, 90, 90]",-2.509,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84785, 3.92093, 11.8545, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba4Cu6O13Y2,47,oP25,orthorhombic,"[3.90337, 7.73568, 11.8626, 90, 90, 90]",-1.41431,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84482, 3.91729, 11.846, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.8395, 3.92452, 11.8707, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O6Y1,123,tP12,tetragonal,"[3.87671, 3.87671, 12.0847, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O6Y1,115,tP12,tetragonal,"[3.88373, 3.88373, 12.1162, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O6Y1,123,tP12,tetragonal,"[3.87754, 3.87754, 12.0955, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84387, 3.92074, 11.856, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu4O8Y1,65,oS30,orthorhombic,"[3.25106, 3.25106, 26.7393, 90, 90, 90.7082]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.848, 3.92226, 11.8408, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84452, 3.91937, 11.8558, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84781, 3.92061, 11.8476, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.83952, 3.91394, 11.8461, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84645, 3.92169, 11.853, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84469, 3.9218, 11.8513, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O6Y1,123,tP12,tetragonal,"[3.88027, 3.88027, 12.0593, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84214, 3.92032, 11.8532, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O6Y1,123,tP12,tetragonal,"[3.87662, 3.87662, 12.0825, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O6Y1,123,tP12,tetragonal,"[3.88178, 3.88178, 12.1206, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.845, 3.9216, 11.8571, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.83899, 3.9169, 11.8523, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.85109, 3.92981, 11.8648, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba4Cu4O20Y8,62,oP36,orthorhombic,"[5.71894, 7.23774, 12.2849, 90, 90, 90]",-2.50899,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84417, 3.92127, 11.852, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84376, 3.92681, 11.8593, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84825, 3.91552, 11.8458, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84481, 3.92044, 11.8522, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84201, 3.91893, 11.8317, 90, 90, 90]",,AFLOW
YBaCuO,Cuprate,,Ba4Cu4O20Y8,62,oP36,orthorhombic,"[5.71604, 7.23826, 12.2815, 90, 90, 90]",-2.509,AFLOW
YBaCuO,Cuprate,,Ba2Cu3O7Y1,47,oP13,orthorhombic,"[3.84, 3.92364, 11.8478, 90, 90, 90]",,AFLOW
LaCuO,Cuprate,,Cu2La2O6,167,hR10,rhombohedral,"[6.74359, 6.74359, 6.74359, 49.6805, 49.6805, 49.6805]",-1.80376,AFLOW
LaCuO,Cuprate,,Cu1La1O3,221,cP5,cubic,"[4.43072, 4.43072, 4.43072, 90, 90, 90]",-0.798655,AFLOW
LaCuO,Cuprate,,Cu2La2O6,167,hR10,rhombohedral,"[5.4476, 5.4476, 5.4476, 61.4284, 61.4284, 61.4284]",-2.02261,AFLOW
LaCuO,Cuprate,,Cu4La8O16,64,oS28,orthorhombic,"[5.41162, 5.41289, 13.3409, 90, 90, 90]",,AFLOW
LaCuO,Cuprate,,Cu1La2O4,139,tI14,tetragonal,"[7.22216, 7.22216, 7.22216, 149.404, 149.404, 43.8175]",,AFLOW
LaCuO,Cuprate,,Cu2La4O8,64,oS28,orthorhombic,"[7.19705, 7.19705, 5.50605, 90, 90, 136.242]",,AFLOW
LaCuO,Cuprate,,Cu2La2O6,167,hR10,rhombohedral,"[5.4749, 5.4749, 5.4749, 61.004, 61.004, 61.004]",,AFLOW
LaCuO,Cuprate,,Cu1La2O4,139,tI14,tetragonal,"[7.00688, 7.00688, 7.00688, 146.386, 146.386, 48.2739]",,AFLOW
LaCuO,Cuprate,,Cu1La2O4,139,tI14,tetragonal,"[7.20439, 7.20439, 7.20439, 149.248, 149.248, 44.046]",,AFLOW
LaCuO,Cuprate,,Cu2La2O6,140,tI20,tetragonal,"[5.51636, 5.51636, 5.4569, 119.65, 119.65, 91.2182]",-2.01809,AFLOW
LaCuO,Cuprate,,Cu2La4O8,64,oS28,orthorhombic,"[7.16844, 7.16844, 5.53057, 90, 90, 135.97]",,AFLOW
LaCuO,Cuprate,,Cu2La4O8,64,oS28,orthorhombic,"[7.20002, 7.20002, 5.51519, 90, 90, 136.26]",,AFLOW
LaCuO,Cuprate,,Cu2La2O8,88,tI24,tetragonal,"[6.12847, 6.12847, 6.12847, 122.98, 122.98, 84.9113]",-1.27971,AFLOW
LaCuO,Cuprate,,Cu2La2O6,167,hR10,rhombohedral,"[5.44778, 5.44778, 5.44778, 61.4179, 61.4179, 61.4179]",-2.02259,AFLOW
LaCuO,Cuprate,,Cu2La2O6,69,oF40,orthorhombic,"[6.16694, 6.16694, 6.03564, 119.234, 119.234, 92.5248]",-1.27823,AFLOW
LaCuO,Cuprate,,Cu2La1O4,139,tI14,tetragonal,"[7.66758, 7.66758, 7.66758, 148.845, 148.845, 44.6396]",-0.999981,AFLOW
LaCuO,Cuprate,,Cu2La2O6,148,hR10,rhombohedral,"[5.94632, 5.94632, 5.94632, 55.7091, 55.7091, 55.7091]",-1.72923,AFLOW
LaCuO,Cuprate,,Cu2La4O8,64,oS28,orthorhombic,"[7.17766, 7.17766, 5.5426, 90, 90, 135.971]",,AFLOW
LaCuO,Cuprate,,Cu4La4O10,55,oP18,orthorhombic,"[3.91588, 5.62366, 10.568, 90, 90, 90]",,AFLOW
LaCuO,Cuprate,,Cu2La1O4,139,tI14,tetragonal,"[6.32953, 6.32953, 6.32953, 137.205, 137.205, 62.1223]",-0.827595,AFLOW
LaCuO,Cuprate,,Cu2La4O8,63,oS28,orthorhombic,"[3.8235, 3.8235, 13.3438, 89.9998, 89.9998, 90.0022]",,AFLOW
LaCuO,Cuprate,,Cu2La2O8,13,mP12,monoclinic,"[5.73779, 5.10937, 5.47594, 79.582, 90, 90]",-1.32929,AFLOW
LaCuO,Cuprate,,Cu2La2O6,167,hR10,rhombohedral,"[5.44669, 5.44669, 5.44669, 61.4474, 61.4474, 61.4474]",-2.02261,AFLOW
LaCuO,Cuprate,,Cu1La1O3,221,cP5,cubic,"[3.87515, 3.87515, 3.8631, 90, 90, 90]",-1.99776,AFLOW
LaCuO,Cuprate,,Cu1La2O4,139,tI14,tetragonal,"[7.20664, 7.20664, 7.20664, 149.21, 149.21, 44.1022]",,AFLOW
LaCuO,Cuprate,,Cu4La4O10,55,oP18,orthorhombic,"[3.89678, 5.70593, 10.5166, 90, 90, 90]",,AFLOW
LaCuO,Cuprate,,Cu2La2O8,141,tI24,tetragonal,"[6.23881, 6.23881, 6.23881, 106.467, 106.467, 115.662]",-1.28838,AFLOW
LaCuO,Cuprate,,Cu4La2O8,227,cF56,cubic,"[6.36639, 6.36639, 6.36639, 60, 60, 60]",-1.34607,AFLOW
LaCuO,Cuprate,,Cu2La4O8,64,oS28,orthorhombic,"[7.22562, 7.22562, 5.39486, 90, 90, 136.127]",,AFLOW
LaCuO,Cuprate,,Cu12La12O30,15,mS108,monoclinic,"[7.30151, 7.30151, 27.8578, 77.6185, 77.6185, 30.0155]",,AFLOW
LaCuO,Cuprate,,Cu1La2O4,139,tI14,tetragonal,"[7.20519, 7.20519, 7.20519, 149.223, 149.223, 44.083]",,AFLOW
LaCuO,Cuprate,,Cu2La2O8,141,tI24,tetragonal,"[6.81825, 6.81825, 6.81825, 134.526, 134.526, 66.2681]",-1.29836,AFLOW
LaCuO,Cuprate,,Cu2La2O6,167,hR10,rhombohedral,"[6.7404, 6.7404, 6.7404, 49.7186, 49.7186, 49.7186]",-1.80338,AFLOW
LaCuO,Cuprate,,Cu1La2O4,139,tI14,tetragonal,"[7.01011, 7.01011, 7.01011, 146.388, 146.388, 48.2709]",,AFLOW
LaCuO,Cuprate,,Cu2La2O6,167,hR10,rhombohedral,"[5.44688, 5.44688, 5.44688, 61.4451, 61.4451, 61.4451]",-2.02261,AFLOW
LaCuO,Cuprate,,Cu4La4O10,55,oP18,orthorhombic,"[3.89887, 5.6985, 10.524, 90, 90, 90]",,AFLOW
LaCuO,Cuprate,,Cu2La4O8,227,cF56,cubic,"[6.97433, 6.97433, 6.97433, 60, 60, 60]",-2.22021,AFLOW
LaCuO,Cuprate,,Cu2La2O8,88,tI24,tetragonal,"[6.99155, 6.99155, 6.99155, 136.109, 136.109, 63.812]",-1.39327,AFLOW
LaCuO,Cuprate,,Cu1La1O3,99,tP5,tetragonal,"[4.2765, 4.2765, 4.96192, 90, 90, 90]",-1.32572,AFLOW
LaCuO,Cuprate,,Cu2La4O8,64,oS28,orthorhombic,"[7.20043, 7.20043, 5.50699, 90, 90, 136.276]",,AFLOW
LaCuO,Cuprate,,Cu2La2O6,148,hR10,rhombohedral,"[5.94772, 5.94772, 5.94772, 55.7066, 55.7066, 55.7066]",-1.72924,AFLOW
